ID	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40	sample41	sample42	sample43	sample44	sample45	sample46	sample47	sample48	sample49	sample50	sample51	sample52	sample53	sample54	sample55	sample56	sample57	sample58	sample59	sample60	sample61	sample62	sample63	sample64	sample65	sample66	sample67	sample68	sample69	sample70	sample71	sample72	sample73	sample74	sample75	sample76	sample77	sample78	sample79	sample80	sample81	sample82	sample83	sample84	sample85	sample86	sample87	sample88	sample89	sample90	sample91	sample92	sample93	sample94	sample95	sample96	sample97	sample98	sample99	sample100	sample101	sample102	sample103	sample104	sample105	sample106	sample107	sample108	sample109	sample110	sample111	sample112	sample113	sample114	sample115	sample116	sample117	sample118	sample119	sample120	sample121	sample122	sample123	sample124	sample125	sample126	sample127	sample128	sample129	sample130	sample131	sample132	sample133	sample134	sample135	sample136	sample137	sample138	sample139	sample140	sample141	sample142	sample143	sample144	sample145	sample146	sample147	sample148	sample149	sample150	sample151	sample152	sample153	sample154	sample155	sample156	sample157	sample158	sample159	sample160	sample161	sample162	sample163	sample164	sample165	sample166	sample167	sample168	sample169	sample170	sample171	sample172	sample173	sample174	sample175	sample176	sample177	sample178	sample179	sample180	sample181	sample182	sample183	sample184	sample185	sample186	sample187	sample188	sample189	sample190	sample191	sample192	sample193	sample194	sample195	sample196	sample197	sample198	sample199	sample200	sample201	sample202	sample203	sample204	sample205	sample206	sample207	sample208	sample209	sample210	sample211	sample212	sample213	sample214	sample215	sample216	sample217	sample218	sample219	sample220	sample221	sample222	sample223	sample224	sample225	sample226	sample227	sample228	sample229	sample230	sample231	sample232	sample233	sample234	sample235	sample236	sample237	sample238	sample239	sample240	sample241	sample242	sample243	sample244	sample245	sample246	sample247	sample248	sample249	sample250	sample251	sample252	sample253	sample254	sample255	sample256	sample257	sample258	sample259	sample260	sample261	sample262	sample263	sample264	sample265	sample266	sample267	sample268	sample269	sample270	sample271	sample272	sample273	sample274	sample275	sample276	sample277	sample278	sample279	sample280	sample281	sample282	sample283	sample284	sample285	sample286	sample287	sample288	sample289	sample290	sample291	sample292	sample293	sample294	sample295	sample296	sample297	sample298	sample299	sample300	sample301	sample302	sample303	sample304	sample305	sample306	sample307	sample308	sample309	sample310	sample311	sample312	sample313	sample314	sample315	sample316	sample317	sample318	sample319	sample320	sample321	sample322	sample323	sample324	sample325	sample326	sample327	sample328	sample329	sample330	sample331	sample332	sample333	sample334	sample335	sample336	sample337	sample338	sample339	sample340	sample341	sample342	sample343	sample344	sample345	sample346	sample347	sample348	sample349	sample350	sample351	sample352	sample353	sample354	sample355	sample356	sample357	sample358	sample359	sample360	sample361	sample362	sample363	sample364	sample365	sample366	sample367	sample368	sample369	sample370	sample371	sample372	sample373	sample374	sample375	sample376	sample377	sample378	sample379	sample380	sample381	sample382	sample383	sample384	sample385	sample386	sample387	sample388	sample389	sample390	sample391	sample392	sample393	sample394	sample395	sample396	sample397	sample398	sample399	sample400	sample401	sample402	sample403	sample404	sample405	sample406	sample407	sample408	sample409	sample410	sample411	sample412	sample413	sample414	sample415	sample416	sample417	sample418	sample419	sample420	sample421	sample422	sample423	sample424	sample425	sample426	sample427	sample428	sample429	sample430	sample431	sample432	sample433	sample434	sample435	sample436	sample437	sample438	sample439	sample440	sample441	sample442	sample443	sample444	sample445	sample446	sample447	sample448	sample449	sample450	sample451	sample452	sample453	sample454	sample455	sample456	sample457	sample458	sample459	sample460	sample461	sample462	sample463	sample464	sample465	sample466	sample467	sample468	sample469	sample470	sample471	sample472	sample473	sample474	sample475	sample476	sample477	sample478	sample479	sample480	sample481	sample482	sample483	sample484	sample485	sample486	sample487	sample488	sample489	sample490	sample491	sample492	sample493	sample494	sample495	sample496	sample497	sample498	sample499	sample500	sample501	sample502	sample503	sample504	sample505	sample506	sample507	sample508	sample509	sample510	sample511	sample512	sample513	sample514	sample515	sample516	sample517	sample518	sample519	sample520	sample521	sample522	sample523	sample524	sample525	sample526	sample527	sample528	sample529	sample530	sample531	sample532	sample533	sample534	sample535	sample536	sample537	sample538	sample539	sample540	sample541	sample542	sample543	sample544	sample545	sample546	sample547	sample548	sample549	sample550	sample551	sample552	sample553	sample554	sample555	sample556	sample557	sample558	sample559	sample560	sample561	sample562	sample563	sample564	sample565	sample566	sample567	sample568	sample569	sample570	sample571	sample572	sample573	sample574	sample575	sample576	sample577	sample578	sample579	sample580	sample581	sample582	sample583	sample584	sample585	sample586	sample587	sample588	sample589	sample590	sample591	sample592	sample593	sample594	sample595	sample596	sample597	sample598	sample599	sample600	sample601	sample602	sample603	sample604	sample605	sample606	sample607	sample608	sample609	sample610	sample611	sample612	sample613	sample614	sample615	sample616	sample617	sample618	sample619	sample620	sample621	sample622	sample623	sample624	sample625	sample626	sample627	sample628	sample629	sample630	sample631	sample632	sample633	sample634	sample635	sample636	sample637	sample638	sample639	sample640	sample641	sample642	sample643	sample644	sample645	sample646	sample647	sample648	sample649	sample650	sample651	sample652	sample653	sample654	sample655	sample656	sample657	sample658	sample659	sample660	sample661	sample662	sample663	sample664	sample665	sample666	sample667	sample668	sample669	sample670	sample671	sample672	sample673	sample674	sample675	sample676	sample677	sample678	sample679	sample680	sample681	sample682	sample683	sample684	sample685	sample686	sample687	sample688	sample689	sample690	sample691	sample692	sample693	sample694	sample695	sample696	sample697	sample698	sample699	sample700	sample701	sample702	sample703	sample704	sample705	sample706	sample707	sample708	sample709	sample710	sample711	sample712	sample713	sample714	sample715	sample716	sample717	sample718	sample719	sample720	sample721	sample722	sample723	sample724	sample725	sample726	sample727	sample728	sample729	sample730	sample731	sample732	sample733	sample734	sample735	sample736	sample737	sample738	sample739	sample740	sample741	sample742	sample743	sample744	sample745	sample746	sample747	sample748	sample749	sample750	sample751	sample752	sample753	sample754	sample755	sample756	sample757	sample758	sample759	sample760	sample761	sample762	sample763	sample764	sample765	sample766	sample767	sample768	sample769	sample770	sample771	sample772	sample773	sample774	sample775	sample776	sample777	sample778	sample779	sample780	sample781	sample782	sample783	sample784	sample785	sample786	sample787	sample788	sample789	sample790	sample791	sample792	sample793	sample794	sample795	sample796	sample797	sample798	sample799	sample800	sample801	sample802	sample803	sample804	sample805	sample806	sample807	sample808	sample809	sample810	sample811	sample812	sample813	sample814	sample815	sample816	sample817	sample818	sample819	sample820	sample821	sample822	sample823	sample824	sample825	sample826	sample827	sample828	sample829	sample830	sample831	sample832	sample833	sample834	sample835	sample836	sample837	sample838	sample839	sample840	sample841	sample842	sample843	sample844	sample845	sample846	sample847	sample848	sample849	sample850	sample851	sample852	sample853	sample854	sample855	sample856	sample857	sample858	sample859	sample860	sample861	sample862	sample863	sample864	sample865	sample866	sample867	sample868	sample869	sample870	sample871	sample872	sample873	sample874	sample875	sample876	sample877	sample878	sample879	sample880	sample881	sample882	sample883	sample884	sample885	sample886	sample887	sample888	sample889	sample890	sample891	sample892	sample893	sample894	sample895	sample896	sample897	sample898	sample899	sample900	sample901	sample902	sample903	sample904	sample905	sample906	sample907	sample908	sample909	sample910	sample911	sample912	sample913	sample914	sample915	sample916	sample917	sample918	sample919	sample920	sample921	sample922	sample923	sample924	sample925	sample926	sample927	sample928	sample929	sample930	sample931	sample932	sample933	sample934	sample935	sample936	sample937	sample938	sample939	sample940	sample941	sample942	sample943	sample944	sample945	sample946	sample947	sample948	sample949	sample950	sample951	sample952	sample953	sample954	sample955	sample956	sample957	sample958	sample959	sample960	sample961	sample962	sample963	sample964	sample965	sample966	sample967	sample968	sample969	sample970	sample971	sample972	sample973	sample974	sample975	sample976	sample977	sample978	sample979	sample980	sample981	sample982	sample983	sample984	sample985	sample986	sample987	sample988	sample989	sample990	sample991	sample992	sample993	sample994	sample995	sample996	sample997	sample998	sample999	sample1000
gene1	0.04347618	0.1808927	0.11007969	0.14706764	0.2203931	0.15811296	0.13315803	0.07981725	0.12232998	0.0070117116	0.05713691	-0.010160401	0.1403991	0.17631839	0.12395297	0.11873275	0.20932741	0.1622663	0.1154899	0.15693536	0.11254875	0.25277457	0.13444825	0.17210105	0.13197702	0.18107885	0.21475914	0.18131933	0.18441804	0.07407467	0.048079014	0.17683075	0.14128898	0.12327719	0.156046	0.15922345	0.17287073	0.20899926	0.13099577	0.15785193	0.12932453	0.08078505	0.1194552	0.13790537	0.07999194	0.17208937	0.18164212	0.15279995	0.11532056	0.1579854	0.23108733	0.17692213	0.08780056	0.12091641	0.19018276	0.09829272	0.23123333	0.1288097	0.18825273	0.14747134	0.13012788	0.037913173	0.25698286	0.06991714	0.0964645	0.07860838	0.12012121	0.19699775	0.11944513	0.12583484	0.1136132	0.19357179	0.09084639	0.033626348	0.17492947	0.10843103	0.12760508	0.13793045	0.15168917	0.1098368	0.09332071	0.18852448	0.18342547	0.11177784	0.15671423	0.12808119	0.19713332	0.05578457	0.09749995	0.2026799	0.16663635	0.1455763	0.25259435	0.18814789	0.20298773	0.14024742	0.12233882	0.1077591	0.19239113	0.13076365	0.16933362	0.1259645	0.08323401	0.112138435	0.10170117	0.16099007	0.10501878	0.17801978	0.17542696	0.19610077	0.08898394	0.1399701	0.12408754	0.15282638	0.09752162	0.1474508	0.07892625	0.17293477	0.16418338	0.09409717	0.17538178	0.16322958	0.08437215	0.16235343	0.15599237	0.21822459	0.13894403	0.085697144	0.1802065	0.0927826	0.16070494	0.1455335	0.14180475	0.15195431	0.20881626	0.115579456	0.048973277	0.08658175	-0.03100434	0.14801711	0.16080818	0.16801126	0.29650778	0.20603119	0.19465958	0.17372517	0.09142429	0.1690347	0.19605598	0.084482566	0.07226774	0.17959282	0.18558894	0.1307672	0.14905196	0.22086471	0.16126338	0.060075387	0.13731426	0.09991109	0.06728074	0.10505909	0.100651026	0.17175862	0.15718223	0.06418747	0.102247834	0.14176016	0.17780991	0.13498163	0.13921934	0.108163014	0.14313942	0.0842866	0.012036502	0.095833644	0.18064955	0.1864319	0.10768129	0.12168321	0.25979644	0.14953507	0.16297008	0.113844514	0.18026619	0.09050068	0.1744125	0.1372038	0.1676627	0.13042618	0.003465131	0.12817658	0.18408869	0.19837996	0.17646214	0.2414229	0.20259088	0.1923426	0.1510246	0.16661575	0.1666715	0.176042	0.1157835	0.06501947	0.14224982	0.19823115	0.090176076	0.35190585	0.030596375	0.19052725	0.2106298	0.16309394	0.14708947	0.13441208	0.14548476	0.21563175	0.28270733	0.16775565	0.15119755	0.1502268	0.19324909	0.21603526	0.13454093	0.18142593	0.06934568	0.18354277	0.19527201	0.16629243	0.2649511	0.14056928	0.14833729	0.13667682	0.013480812	0.13458861	0.19487725	0.1381956	0.13999483	0.07588126	0.20483564	0.02514863	0.15064543	0.13820156	0.18077141	0.15173893	0.169306	0.16503821	0.18182749	0.16093314	0.18011796	0.18614835	0.08838388	0.04066001	0.11170268	0.19108148	0.052029222	0.13783862	0.23833862	0.18421629	0.2931874	-0.00026373565	0.1463216	0.1318468	0.1414874	0.10173133	0.10448025	0.19746771	0.21015638	0.14387979	0.14662917	0.103202686	0.14797333	0.16432062	0.2652791	0.21636061	0.17621648	0.1923878	0.055000484	0.23858696	0.13406132	0.1050885	0.14014585	0.12033172	0.15840003	0.13074312	0.11747694	0.1700277	0.18194358	0.18733734	0.19587143	0.1936905	0.15017746	0.15785004	0.26365894	0.12102677	0.16746986	0.30522174	0.16457176	0.08389035	0.059844896	0.18364057	0.18350828	0.15780833	0.10517657	0.17462623	0.13692783	0.11498715	0.2030052	0.21558098	0.15200953	0.17100184	0.16132146	0.11394128	0.12830743	0.26502728	0.18346116	0.10979913	0.19411547	0.17800206	0.17717136	0.2719636	0.0549697	0.11240508	0.19276133	0.1252913	0.15464564	0.12543748	0.18895757	0.11639716	0.20189483	0.18450585	0.10355143	0.18142262	0.19618273	0.15531872	0.15151173	0.16045314	0.09506273	0.073110506	0.104149476	0.19885391	0.21344376	0.2898143	0.12475254	0.17591111	0.20488729	0.18535332	0.118978366	0.13265115	0.19736293	0.12031981	0.041222975	0.17071372	0.12023631	0.12738775	0.11375275	0.14776504	0.13710305	0.11898269	0.15765516	0.11991124	0.15033135	0.061628774	0.16041704	0.20739459	0.09730847	0.106392354	0.13240865	0.18940257	0.26938474	0.117589176	0.10316911	0.030281007	0.15492356	0.24857904	0.11311413	0.07486884	0.05595413	0.14138317	0.122088805	0.18519628	0.102241814	0.12615596	0.18284829	0.118207544	0.17531991	0.16017516	0.09972198	0.16401444	0.16883057	0.18832548	0.11063494	0.20809186	0.22612853	0.20209663	0.14213257	0.14559522	0.18036559	0.073801175	0.16670042	0.13097945	0.12594926	0.1448961	0.17550397	0.23088506	0.031559512	0.08755706	0.038914174	0.14036842	0.108043894	0.15974581	0.25212634	0.103320554	0.17535242	0.16758224	0.078941554	0.1637826	0.17074002	0.10877979	0.11031303	0.12348907	0.13938715	0.14230157	0.15153277	0.13621412	0.26075774	0.11732024	0.1630007	0.13922893	0.16199939	0.08479902	0.14940912	0.12858564	0.23176338	0.069073185	0.1401665	0.17713173	0.10440585	0.123690054	0.072021365	0.09090349	0.2713098	0.1974953	0.11744644	0.08836946	0.15543582	0.109760955	0.14150974	0.15412511	0.16870697	0.11806919	0.20865509	0.12146768	0.036420807	0.20948984	0.17481053	0.13553213	0.18074317	0.21280873	0.14394516	0.17541137	0.101650596	0.08266519	0.15453386	0.2789175	0.111465305	0.15432869	0.073331624	0.10796991	0.14055276	0.15130556	0.11672221	0.17046042	0.2881317	0.14447086	0.14170468	0.14859223	0.13626438	0.14467478	0.17083392	0.076632544	0.10808048	0.17288472	0.14773658	0.19286294	0.18827	0.075405076	0.11557853	0.18793549	0.09213196	0.13573611	0.17897493	0.15993154	0.16561173	0.14350477	0.18056163	0.14856103	0.16131356	0.10657805	0.19273227	0.18942393	-0.004974097	0.015902236	-0.097275786	0.019970775	-0.044421084	0.014033437	0.045187697	-0.010013171	-0.023465946	0.07833344	-0.026191384	-0.008617267	-0.010193229	-0.044296205	-0.029735193	0.008934826	0.07500443	0.0383683	-0.02262941	0.02604726	0.029098153	-0.06435138	0.036066666	-0.02344507	-0.049988538	-0.008784577	0.06723286	-0.08255707	-0.0311113	0.016188025	0.012503326	-0.022732638	0.070276834	0.011677101	-0.063644275	-0.17970106	-0.042424858	-0.05960284	-0.0072331876	-0.06099067	0.0051939487	-0.020534083	0.030313984	0.031445086	0.036793113	0.018376954	-0.0972728	-0.028072916	-0.027987108	-0.12516749	-0.01205723	-0.017738305	0.054407515	-0.14354116	-0.03755884	0.037532046	0.04317323	-0.064029776	-0.059131883	0.016996816	-0.035231903	-0.06749261	-0.008518517	-0.019079685	-0.07240814	0.03803473	0.019987106	-0.1355606	-0.089455426	0.04034844	-0.12726694	0.04261504	-0.011832476	-0.019596092	0.05659999	-0.010113284	0.055714503	-0.03518161	-0.032850668	-0.04823453	0.0034155548	-0.14306784	0.03395626	0.05592057	0.051981278	0.01774627	0.0015592128	0.043454453	-0.004313737	0.008744925	-0.09963278	-0.03803706	0.027361423	-0.03273572	-0.06418439	0.020276718	-0.027819768	0.00041548908	0.014081031	-0.08422217	0.005197957	0.047091693	0.02322346	-0.018398717	-0.071144044	0.035847038	0.028643712	-0.013060339	-0.01618874	-0.06904186	0.02939877	-0.04808355	0.0033107996	-0.07830551	0.04122168	-0.013953865	0.010975629	0.00811106	-0.035569564	-0.0065802634	-0.054494284	-0.019675575	-0.0042295456	-0.026429445	0.02609609	-0.052819185	0.0114758015	-0.021031298	-0.033210866	-0.006680131	0.0014368445	-0.006445393	-0.011254653	0.0735232	-0.028281167	-0.010007843	-0.026240557	-0.104287334	-0.032339297	-0.023205996	0.03951657	-0.01912506	-0.009809673	-0.008678541	-0.020833656	0.030563638	-0.052570008	-0.028341696	-0.043377936	0.04767163	0.016954347	0.028867126	0.026482657	0.016655385	-0.027048334	-0.0875123	0.018119276	0.050974816	-0.024147615	0.032901168	0.007832199	-0.002412498	-0.032193094	-0.029137433	0.047756985	0.02437535	0.031217158	0.017044902	-0.03241758	-0.11902928	-0.011983007	-0.02243635	-0.030445851	-0.06983304	-0.02342835	-0.054338947	0.058514535	0.017166346	0.08671696	0.00966154	-0.0074698627	0.016309813	0.026042223	0.030110627	-0.038095653	-0.019609801	-0.021667033	-0.0044599622	-0.011136949	-0.09557048	-0.021240115	-0.010274053	-0.011474624	0.02087693	-0.093422405	-0.10187569	-0.046425655	0.04898444	0.011523902	0.019992888	0.012327611	-0.0054433495	-0.06451226	0.033742145	-0.051042497	-0.021940976	0.043886855	0.0011305213	0.019063622	-0.1339377	-0.07359486	0.035973743	0.016091466	-0.045673326	-0.008067712	-0.049508378	0.0061368495	0.03692031	0.043155864	0.023887366	-0.008653298	-0.05548375	-0.08331384	0.0122617185	0.044391364	-0.048805967	-0.03986401	-0.05950392	-0.03022173	0.05543168	-0.08056721	0.06551139	0.036382362	0.014498264	-0.03813587	0.060327947	-0.024300925	-0.07469366	0.08110134	0.026521415	-0.059802115	-0.03942828	-0.030619547	0.024122164	-0.07530469	-0.0006828755	-0.06919031	-0.001423195	0.021960229	0.017937824	-0.03226544	0.035717607	0.0076830685	-0.002494797	-0.011133611	-0.0076258183	0.03664098	0.005909562	0.0010990202	0.01894185	-0.059444465	-0.022263974	0.02477087	0.048241735	0.03970267	0.02548211	-0.053624436	0.020062253	-0.009070426	-0.011407316	-0.0026901215	0.035121977	0.027793333	-0.11387138	0.032744735	-0.022375688	-0.036081314	0.0038312823	0.03551416	-0.06399545	-0.11630064	0.0055561215	-0.06537495	0.015768766	-0.05954165	-0.008948967	-0.04303606	-0.0067951977	-0.001703471	-0.05245977	-0.039491065	-0.07812238	0.0016967207	-0.03813559	-0.13914347	-0.09540976	0.028095484	-0.039239973	0.0042684227	0.011765778	-0.011748657	0.0010368526	-0.071918055	-0.051144585	0.027248874	0.018760592	0.037015826	-0.031079084	0.08966757	0.008821115	0.030342057	0.029469147	0.06157507	-0.067896836	-0.028003797	-0.2189028	0.024662912	-0.021482974	-0.06985836	-0.033101812	-5.543232e-05	0.0042688996	0.100784555	0.008883305	0.05909118	-0.016808264	0.018466145	0.06262654	-0.030726448	-0.0954785	0.021254152	-0.023461714	0.049572363	-0.048327833	-0.060522154	-0.10100047	0.04955428	0.027142435	-0.059633918	-0.01683122	0.013447881	0.064957306	-0.04529099	0.012497932	0.056070462	-0.0014462322	-0.0715905	-0.06135895	-0.0034048855	0.010878652	-0.031591497	-0.0048202425	-0.0012033135	-0.019442908	0.019841239	0.06759739	-0.08788169	-0.032120153	0.002658978	0.015234128	0.04949683	-0.046597794	-0.040261567	-0.1420879	-0.0662687	-0.03254488	-0.070496455	0.025024936	0.009337768	-0.07074264	0.014601454	-0.041613683	-0.00923571	-0.046662107	-0.0099666715	-0.088861935	-0.06361357	-0.010771185	-0.076972455	0.027104467	-0.040510103	0.015101299	0.05107075	0.061979204	0.026283845	0.026883915	-0.029607013	0.027936265	0.05570112	0.021003544	-0.03343398	-0.101045154	0.017771468	-0.054239377	0.029690042	-0.123086184	-0.08569766	-0.110980436	-0.033204228	-0.011991963	-0.022861682	0.022383139	-0.029598199	-0.033418328	0.032093644	-0.0016039461	0.043140024	-0.03542824	-0.09529449	-0.039815523	0.037593663	0.018117048	0.005834207	0.0050981343	0.034179993	-0.026356176	-0.044480383	0.013686597	-0.06263345	0.03271477	0.031997517	0.043886185	0.012743145	-0.08460125	-0.0017713159	-0.018515967	-0.0019429028	-0.06654796	-0.041020095	0.02485244	-0.036166415	0.050836444	0.024318427	-0.021146253	0.022158518	-0.04930661	0.04716979	-0.02277089	-0.054515854	-0.00094619393	0.019349724	-0.079797246	-0.053702913	-0.08384946	0.049022913	0.016421959	-0.08002624	0.013500556	-0.02077227	0.07675114	0.029073894	-0.11731258	-0.013822496	-0.115986526	-0.13287506	0.0026256442	0.02881287	0.059719786	-0.015395746	0.0105442405	-0.0106654465	0.046247005	-0.03690295	-0.022083603	-0.0022672862	-0.0074923635	0.023312017	-0.017185494	0.07497753	-0.03437259	-0.034430534	0.0073854476	0.02874504	-0.09661241	-0.00034925342	-0.030492961	0.03490469	-0.077392265	-0.011460677	0.012134612	0.004440099	-0.012381554	-0.06539364	0.048962057	-0.03786987	0.033501662	0.033720642	-0.0696978	-0.0074862987	0.022440925	-0.00011219084	0.013243914	-0.098254025	-0.021588981	-0.038446084	-0.026719734	-0.09294054	-0.12428847	0.057133943	0.014964804
